date,stateAbbr,population,spend_acf,spend_aer,spend_all,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_apg,spend_grf,spend_hcs,spend_tws,statefips,policy,lndailynewdeaths,dailynewdeaths,lndailynewcases,deaths,cases,dailynewcases
2/7/2020,AL,4903185,-0.0298,0.0793,-0.0183,0.0176,-0.0228,-0.0244,-0.0673,0.037,-0.0402,-0.044,1,0,0,0,0,0,0,
2/8/2020,AL,4903185,-0.0211,0.164,0.00284,0.0392,0.00149,-0.00633,-0.0675,0.0334,-0.0356,-0.0409,1,0,0,0,0,0,0,
2/9/2020,AL,4903185,-0.0122,0.162,0.00679,0.0414,0.0111,-0.00677,-0.0701,0.0345,-0.0336,-0.0483,1,0,0,0,0,0,0,
2/10/2020,AL,4903185,-0.00767,0.118,-0.0168,-0.00315,-0.0121,-0.025,-0.0733,0.0233,-0.0655,-0.0569,1,0,0,0,0,0,0,
2/11/2020,AL,4903185,-0.0184,0.138,-0.021,-0.00249,-0.0186,-0.0285,-0.0513,0.0187,-0.098,-0.08,1,0,0,0,0,0,0,
2/12/2020,AL,4903185,-0.0261,0.18,-0.0106,-0.0131,-0.00318,-0.017,-0.00128,0.0422,-0.0739,-0.0673,1,0,0,0,0,0,0,
2/13/2020,AL,4903185,-0.0165,0.222,-0.0106,-0.0128,-0.00582,-0.0147,0.0307,0.0326,-0.117,-0.0842,1,0,0,0,0,0,0,
2/14/2020,AL,4903185,-0.0271,0.161,-0.0128,-0.0328,-0.00362,-0.0156,0.0231,0.0258,-0.0974,-0.0922,1,0,0,0,0,0,0,
2/15/2020,AL,4903185,-0.0249,0.105,-0.0252,-0.0454,-0.0138,-0.0297,-0.0122,0.0159,-0.0901,-0.108,1,0,0,0,0,0,0,
2/16/2020,AL,4903185,-0.0373,0.0512,-0.0295,-0.042,-0.0231,-0.032,-0.00951,0.00816,-0.0952,-0.123,1,0,0,0,0,0,0,
2/17/2020,AL,4903185,-0.0311,0.00173,-0.0177,-0.0184,-0.0155,-0.0198,-0.035,0.0243,-0.0313,-0.125,1,0,0,0,0,0,0,
2/18/2020,AL,4903185,-0.0428,0.0322,-0.0354,-0.0556,-0.0234,-0.0404,-0.0176,0.00484,-0.126,-0.12,1,0,0,0,0,0,0,
2/19/2020,AL,4903185,-0.0339,0.0356,-0.033,-0.0565,-0.0202,-0.0375,-0.028,0.0023,-0.128,-0.117,1,0,0,0,0,0,0,
2/20/2020,AL,4903185,-0.0338,0.0084,-0.027,-0.0401,-0.0171,-0.0322,-0.015,0.00423,-0.094,-0.113,1,0,0,0,0,0,0,
2/21/2020,AL,4903185,-0.0165,0.00142,-0.026,-0.0376,-0.0213,-0.0275,-0.0227,0.00778,-0.13,-0.094,1,0,0,0,0,0,0,
2/22/2020,AL,4903185,-0.0358,0.019,-0.0279,-0.0244,-0.0264,-0.031,-0.0126,0.000929,-0.144,-0.081,1,0,0,0,0,0,0,
2/23/2020,AL,4903185,-0.0194,0.0568,-0.0185,-0.0224,-0.0183,-0.0184,-0.00212,-0.00272,-0.145,-0.0549,1,0,0,0,0,0,0,
2/24/2020,AL,4903185,-0.03,0.0265,-0.0303,-0.0193,-0.0337,-0.0312,-0.0354,-0.0234,-0.148,-0.0929,1,0,0,0,0,0,0,
2/25/2020,AL,4903185,-0.0383,0.0749,-0.0322,-0.0127,-0.0382,-0.0332,-0.0462,-0.00627,-0.136,-0.0946,1,0,0,0,0,0,0,
2/26/2020,AL,4903185,-0.0393,0.026,-0.0385,-0.0145,-0.0353,-0.0486,-0.0891,0.000478,-0.123,-0.105,1,0,0,0,0,0,0,
2/27/2020,AL,4903185,-0.0417,0.0169,-0.0362,-0.00693,-0.0364,-0.0451,-0.0972,0.00939,-0.139,-0.0848,1,0,0,0,0,0,0,
2/28/2020,AL,4903185,-0.0448,-0.0094,-0.0393,-0.00406,-0.0352,-0.0533,-0.0918,0.019,-0.11,-0.114,1,0,0,0,0,0,0,
2/29/2020,AL,4903185,-0.0417,0.0507,-0.016,0.00343,-0.00292,-0.0341,-0.0617,0.0432,-0.106,-0.113,1,0,0,0,0,0,0,
3/1/2020,AL,4903185,-0.0321,-0.00283,-0.0335,-0.0271,-0.0203,-0.0481,-0.0761,0.0575,-0.0887,-0.151,1,0,0,0,0,0,0,
3/2/2020,AL,4903185,-0.0458,0.0325,-0.0253,0.00336,-0.0173,-0.0412,-0.0846,0.0692,-0.0745,-0.151,1,0,0,0,0,0,0,
3/3/2020,AL,4903185,-0.037,0.00104,-0.00495,0.015,0.00568,-0.0211,-0.0419,0.105,-0.0442,-0.145,1,0,0,0,0,0,0,
3/4/2020,AL,4903185,-0.0433,-0.0211,-0.0195,0.000259,-0.0186,-0.027,-0.0279,0.0769,-0.0226,-0.17,1,0,0,0,0,0,0,
3/5/2020,AL,4903185,-0.0501,-0.0651,-0.0374,-0.0237,-0.0402,-0.0399,0.00114,0.0715,-0.00403,-0.209,1,0,0,0,0,0,0,
3/6/2020,AL,4903185,-0.0549,-0.0898,-0.04,-0.0319,-0.0381,-0.0451,0.0132,0.0837,0.00308,-0.219,1,0,0,0,0,0,0,
3/7/2020,AL,4903185,-0.0427,-0.112,-0.0377,-0.0424,-0.0345,-0.0402,0.00689,0.0797,-0.00303,-0.224,1,0,0,0,0,0,0,
3/8/2020,AL,4903185,-0.0376,-0.0996,-0.0172,-0.0193,-0.0116,-0.0228,0.0435,0.0845,-0.00131,-0.232,1,0,0,0,0,0,0,
3/9/2020,AL,4903185,-0.0178,-0.143,-0.0164,-0.051,0.00175,-0.0241,0.0876,0.113,0.0205,-0.23,1,0,0,0,0,0,0,
3/10/2020,AL,4903185,-0.0248,-0.141,-0.0336,-0.056,-0.0156,-0.0443,0.0493,0.0968,0.0269,-0.255,1,0,0,0,0,0,0,
3/11/2020,AL,4903185,-0.0209,-0.163,-0.0284,-0.0496,-0.00316,-0.0453,0.0556,0.131,0.00328,-0.251,1,0,0,0,0,0,0,
3/12/2020,AL,4903185,-0.0278,-0.153,0.00198,-0.00455,0.0274,-0.0189,0.034,0.238,-0.00158,-0.236,1,0,0,0,0,0,0,
3/13/2020,AL,4903185,-0.0468,-0.185,0.0203,0.0108,0.0506,-0.00373,0.0344,0.404,-0.00845,-0.241,1,0,0,0,0,0,0,
3/14/2020,AL,4903185,-0.0801,-0.237,0.0276,0.0232,0.0564,0.00353,-0.000994,0.517,0.0161,-0.243,1,0,0,0,0,0,6,0
3/15/2020,AL,4903185,-0.127,-0.291,0.0137,0.00263,0.0436,-0.00937,-0.0267,0.538,0.0044,-0.255,1,0,0,0,1.791759469,0,12,6
3/16/2020,AL,4903185,-0.159,-0.382,0.02,0.016,0.0485,-0.00368,-0.0423,0.634,-0.0367,-0.278,1,0,0,0,2.397895273,0,23,11
3/17/2020,AL,4903185,-0.193,-0.415,0.0217,0.0129,0.0445,0.00393,-0.0488,0.689,-0.0898,-0.311,1,0,0,0,1.791759469,0,29,6
3/18/2020,AL,4903185,-0.231,-0.458,0.0188,0.00527,0.0363,0.00671,-0.0666,0.727,-0.191,-0.337,1,0,0,0,2.302585093,0,39,10
3/19/2020,AL,4903185,-0.283,-0.501,-0.00687,-0.0376,0.0179,-0.0207,-0.11,0.686,-0.259,-0.382,1,0,0,0,2.48490665,0,51,12
3/20/2020,AL,4903185,-0.357,-0.53,-0.0446,-0.0797,-0.0297,-0.0489,-0.158,0.584,-0.301,-0.421,1,0,0,0,3.295836866,0,78,27
3/21/2020,AL,4903185,-0.456,-0.586,-0.0948,-0.147,-0.0778,-0.0964,-0.218,0.487,-0.303,-0.46,1,0,0,0,3.33220451,0,106,28
3/22/2020,AL,4903185,-0.521,-0.634,-0.124,-0.18,-0.102,-0.128,-0.27,0.428,-0.296,-0.491,1,0,0,0,3.218875825,0,131,25
3/23/2020,AL,4903185,-0.559,-0.643,-0.173,-0.234,-0.151,-0.176,-0.331,0.322,-0.393,-0.538,1,0,0,0,3.258096538,0,157,26
3/24/2020,AL,4903185,-0.585,-0.69,-0.21,-0.275,-0.182,-0.216,-0.374,0.268,-0.475,-0.559,1,0,0,0,3.663561646,0,196,39
3/25/2020,AL,4903185,-0.609,-0.72,-0.241,-0.302,-0.212,-0.251,-0.426,0.212,-0.515,-0.575,1,0,0,0,3.828641396,0,242,46
3/26/2020,AL,4903185,-0.632,-0.702,-0.27,-0.329,-0.245,-0.277,-0.467,0.146,-0.56,-0.588,1,0,0,1,4.9698133,1,386,144
3/27/2020,AL,4903185,-0.645,-0.748,-0.299,-0.362,-0.261,-0.316,-0.526,0.0911,-0.593,-0.602,1,1,0.693147181,2,5.023880521,3,538,152
3/28/2020,AL,4903185,-0.648,-0.752,-0.302,-0.349,-0.267,-0.322,-0.542,0.0788,-0.607,-0.609,1,1,0,1,4.615120517,4,639,101
3/29/2020,AL,4903185,-0.652,-0.748,-0.307,-0.351,-0.276,-0.324,-0.535,0.0748,-0.613,-0.612,1,1,0,0,4.394449155,4,720,81
3/30/2020,AL,4903185,-0.656,-0.752,-0.306,-0.344,-0.273,-0.326,-0.525,0.0791,-0.605,-0.61,1,1,0,1,4.700480366,5,830,110
3/31/2020,AL,4903185,-0.657,-0.757,-0.296,-0.342,-0.26,-0.315,-0.511,0.095,-0.608,-0.621,1,1,1.791759469,6,4.762173935,11,947,117
4/1/2020,AL,4903185,-0.651,-0.701,-0.283,-0.327,-0.247,-0.303,-0.485,0.121,-0.611,-0.617,1,1,1.098612289,3,3.951243719,14,999,52
4/2/2020,AL,4903185,-0.639,-0.718,-0.272,-0.319,-0.237,-0.291,-0.458,0.162,-0.616,-0.62,1,1,2.63905733,14,4.691347882,28,1108,109
4/3/2020,AL,4903185,-0.631,-0.708,-0.253,-0.303,-0.224,-0.265,-0.414,0.227,-0.632,-0.62,1,1,1.386294361,4,5.087596335,32,1270,162
4/4/2020,AL,4903185,-0.622,-0.704,-0.238,-0.294,-0.207,-0.252,-0.388,0.254,-0.635,-0.621,1,1,1.791759469,6,5.579729826,38,1535,265
4/5/2020,AL,4903185,-0.62,-0.703,-0.235,-0.297,-0.198,-0.251,-0.378,0.235,-0.637,-0.633,1,1,1.791759469,6,4.574710979,44,1632,97
4/6/2020,AL,4903185,-0.619,-0.705,-0.229,-0.287,-0.193,-0.246,-0.376,0.226,-0.646,-0.638,1,1,0,1,5.33753808,45,1840,208
4/7/2020,AL,4903185,-0.619,-0.683,-0.234,-0.272,-0.203,-0.251,-0.37,0.21,-0.654,-0.635,1,1,2.079441542,8,5.105945474,53,2005,165
4/8/2020,AL,4903185,-0.624,-0.749,-0.239,-0.278,-0.209,-0.256,-0.352,0.2,-0.663,-0.651,1,1,2.397895273,11,5.257495372,64,2197,192
4/9/2020,AL,4903185,-0.626,-0.758,-0.247,-0.293,-0.212,-0.266,-0.362,0.176,-0.671,-0.657,1,1,1.098612289,3,5.707110265,67,2498,301
4/10/2020,AL,4903185,-0.622,-0.756,-0.268,-0.309,-0.232,-0.288,-0.378,0.128,-0.686,-0.668,1,1,2.397895273,11,5.828945618,78,2838,340
4/11/2020,AL,4903185,-0.616,-0.777,-0.283,-0.324,-0.247,-0.303,-0.392,0.0985,-0.682,-0.673,1,1,0.693147181,2,5.135798437,80,3008,170
4/12/2020,AL,4903185,-0.619,-0.789,-0.306,-0.347,-0.271,-0.326,-0.41,0.0371,-0.685,-0.682,1,1,2.564949357,13,5.537334267,93,3262,254
4/13/2020,AL,4903185,-0.611,-0.794,-0.309,-0.358,-0.271,-0.329,-0.421,0.0342,-0.694,-0.68,1,1,0,0,5.771441123,93,3583,321
4/14/2020,AL,4903185,-0.598,-0.805,-0.3,-0.358,-0.258,-0.319,-0.431,0.0569,-0.692,-0.671,1,1,2.397895273,11,5.402677382,104,3805,222
4/15/2020,AL,4903185,-0.578,-0.72,-0.275,-0.353,-0.213,-0.306,-0.43,0.094,-0.651,-0.668,1,1,2.302585093,10,4.997212274,114,3953,148
4/16/2020,AL,4903185,-0.564,-0.708,-0.255,-0.352,-0.173,-0.296,-0.408,0.107,-0.628,-0.669,1,1,2.197224577,9,5.66296048,123,4241,288
4/17/2020,AL,4903185,-0.55,-0.711,-0.241,-0.349,-0.149,-0.287,-0.411,0.0806,-0.587,-0.671,1,1,2.63905733,14,5.093750201,137,4404,163
4/18/2020,AL,4903185,-0.535,-0.695,-0.224,-0.347,-0.12,-0.277,-0.399,0.0837,-0.577,-0.669,1,1,2.63905733,14,5.123963979,151,4572,168
4/19/2020,AL,4903185,-0.516,-0.684,-0.195,-0.311,-0.0919,-0.249,-0.401,0.112,-0.564,-0.658,1,1,0,0,5.017279837,147,4723,151
4/20/2020,AL,4903185,-0.502,-0.649,-0.185,-0.316,-0.0769,-0.241,-0.386,0.0701,-0.544,-0.652,1,1,2.564949357,13,5.192956851,160,4903,180
4/21/2020,AL,4903185,-0.479,-0.623,-0.153,-0.302,-0.0392,-0.209,-0.319,0.134,-0.529,-0.64,1,1,1.386294361,4,5.164785974,164,5078,175
4/22/2020,AL,4903185,-0.472,-0.691,-0.153,-0.297,-0.0514,-0.201,-0.304,0.109,-0.535,-0.636,1,1,3.091042453,22,5.517452896,186,5327,249
4/23/2020,AL,4903185,-0.471,-0.72,-0.165,-0.29,-0.0801,-0.205,-0.321,0.0876,-0.539,-0.642,1,1,2.708050201,15,5.645446898,201,5610,283
4/24/2020,AL,4903185,-0.467,-0.721,-0.159,-0.282,-0.0822,-0.194,-0.291,0.107,-0.535,-0.64,1,1,0,0,5.402677382,197,5832,222
4/25/2020,AL,4903185,-0.465,-0.737,-0.157,-0.276,-0.0878,-0.185,-0.282,0.117,-0.549,-0.636,1,1,2.48490665,12,5.267858159,209,6026,194
4/26/2020,AL,4903185,-0.463,-0.737,-0.151,-0.291,-0.0759,-0.177,-0.24,0.185,-0.551,-0.628,1,1,1.386294361,4,5.231108617,213,6213,187
4/27/2020,AL,4903185,-0.467,-0.763,-0.138,-0.26,-0.0708,-0.164,-0.188,0.272,-0.55,-0.631,1,1,1.791759469,6,5.33753808,219,6421,208
4/28/2020,AL,4903185,-0.488,-0.789,-0.156,-0.275,-0.0953,-0.178,-0.21,0.193,-0.542,-0.624,1,1,2.197224577,9,4.770684624,228,6539,118
4/29/2020,AL,4903185,-0.496,-0.801,-0.158,-0.265,-0.0992,-0.181,-0.198,0.194,-0.552,-0.629,1,1,2.63905733,14,5.351858133,242,6750,211
4/30/2020,AL,4903185,-0.49,-0.784,-0.14,-0.245,-0.0794,-0.165,-0.136,0.221,-0.554,-0.623,1,1,2.995732274,20,5.164785974,262,6925,175
5/1/2020,AL,4903185,-0.481,-0.749,-0.127,-0.227,-0.0701,-0.149,-0.117,0.218,-0.533,-0.605,1,1,2.302585093,10,4.96284463,272,7068,143
5/2/2020,AL,4903185,-0.477,-0.738,-0.126,-0.223,-0.0691,-0.15,-0.0946,0.203,-0.521,-0.598,1,1,2.833213344,17,5.420534999,289,7294,226
5/3/2020,AL,4903185,-0.466,-0.728,-0.123,-0.21,-0.0733,-0.144,-0.0899,0.205,-0.53,-0.579,1,1,0,0,5.758901774,288,7611,317
5/4/2020,AL,4903185,-0.455,-0.716,-0.105,-0.189,-0.0576,-0.125,-0.102,0.201,-0.457,-0.561,1,1,0.693147181,2,5.624017506,290,7888,277
5/5/2020,AL,4903185,-0.433,-0.701,-0.0937,-0.178,-0.0333,-0.124,-0.125,0.202,-0.392,-0.565,1,1,2.079441542,8,5.411646052,298,8112,224
5/6/2020,AL,4903185,-0.419,-0.639,-0.0862,-0.182,-0.0267,-0.113,-0.132,0.203,-0.329,-0.55,1,1,2.833213344,17,5.783825182,315,8437,325
5/7/2020,AL,4903185,-0.414,-0.62,-0.0788,-0.182,-0.0223,-0.101,-0.146,0.196,-0.265,-0.544,1,1,3.33220451,28,5.537334267,343,8691,254
5/8/2020,AL,4903185,-0.411,-0.615,-0.0896,-0.195,-0.0314,-0.113,-0.146,0.185,-0.247,-0.574,1,1,3.258096538,26,5.872117789,369,9046,355
5/9/2020,AL,4903185,-0.398,-0.592,-0.0708,-0.184,-0.0139,-0.0909,-0.12,0.231,-0.271,-0.579,1,1,2.63905733,14,5.826000107,383,9385,339
5/10/2020,AL,4903185,-0.385,-0.602,-0.0742,-0.197,-0.0129,-0.0947,-0.135,0.217,-0.266,-0.591,1,1,1.945910149,7,5.645446898,390,9668,283
5/11/2020,AL,4903185,-0.373,-0.575,-0.097,-0.224,-0.0341,-0.117,-0.14,0.136,-0.267,-0.601,1,1,1.098612289,3,5.398162702,393,9889,221
5/12/2020,AL,4903185,-0.385,-0.542,-0.0973,-0.212,-0.0438,-0.113,-0.108,0.125,-0.263,-0.591,1,0,2.302585093,10,5.616771098,403,10164,275
5/13/2020,AL,4903185,-0.376,-0.576,-0.0877,-0.197,-0.0382,-0.101,-0.0747,0.118,-0.217,-0.588,1,0,3.465735903,32,5.703782475,435,10464,300
5/14/2020,AL,4903185,-0.362,-0.569,-0.087,-0.191,-0.0354,-0.103,-0.0677,0.107,-0.209,-0.584,1,0,2.708050201,15,5.463831805,450,10700,236
5/15/2020,AL,4903185,-0.342,-0.573,-0.0744,-0.175,-0.0233,-0.0908,-0.0286,0.0935,-0.218,-0.564,1,0,3.135494216,23,5.993961427,473,11101,401
5/16/2020,AL,4903185,-0.332,-0.555,-0.0868,-0.175,-0.0399,-0.103,-0.0161,0.0433,-0.194,-0.566,1,0,2.302585093,10,5.605802066,483,11373,272
5/17/2020,AL,4903185,-0.332,-0.517,-0.0744,-0.15,-0.0284,-0.0941,0.0213,0.0595,-0.201,-0.57,1,0,0.693147181,2,5.707110265,485,11674,301
5/18/2020,AL,4903185,-0.326,-0.536,-0.0509,-0.129,-0.0103,-0.0655,0.0669,0.129,-0.183,-0.572,1,0,1.098612289,3,4.574710979,488,11771,97
5/19/2020,AL,4903185,-0.303,-0.557,-0.0479,-0.134,-0.0107,-0.058,0.0616,0.125,-0.155,-0.585,1,0,0,1,5.752572639,489,12086,315
5/20/2020,AL,4903185,-0.291,-0.55,-0.0482,-0.139,-0.00682,-0.0599,0.0588,0.123,-0.17,-0.59,1,0,2.708050201,15,5.669880923,504,12376,290
5/21/2020,AL,4903185,-0.284,-0.538,-0.0452,-0.124,-0.00675,-0.058,0.0517,0.12,-0.171,-0.582,1,0,2.890371758,18,6.516193076,522,13052,676
5/22/2020,AL,4903185,-0.283,-0.499,-0.0371,-0.127,-0.000435,-0.0451,0.066,0.133,-0.121,-0.576,1,0,1.945910149,7,5.891644212,529,13414,362
5/23/2020,AL,4903185,-0.277,-0.507,-0.035,-0.127,0.00375,-0.0442,0.0329,0.128,-0.105,-0.572,1,0,2.48490665,12,5.545177444,541,13670,256
5/24/2020,AL,4903185,-0.268,-0.497,-0.0348,-0.135,0.00205,-0.0403,0.00736,0.101,-0.0817,-0.571,1,0,2.079441542,8,6.171700597,549,14149,479
5/25/2020,AL,4903185,-0.261,-0.498,-0.0396,-0.147,0.00408,-0.0489,-0.0259,0.0588,-0.0607,-0.556,1,0,0.693147181,2,5.796057751,551,14478,329
5/26/2020,AL,4903185,-0.265,-0.504,-0.0444,-0.143,-0.0109,-0.0476,-0.000343,0.0612,-0.093,-0.566,1,0,2.708050201,15,6.230481448,566,14986,508
5/27/2020,AL,4903185,-0.27,-0.496,-0.0544,-0.14,-0.0255,-0.057,-0.0187,0.0464,-0.0666,-0.576,1,0,2.63905733,14,6.498282149,580,15650,664
5/28/2020,AL,4903185,-0.271,-0.484,-0.0427,-0.141,-0.0202,-0.0364,0.0295,0.0445,-0.0183,-0.577,1,0,1.098612289,3,5.945420609,583,16032,382
5/29/2020,AL,4903185,-0.257,-0.469,-0.0392,-0.124,-0.0167,-0.0368,0.0124,0.0392,-0.0373,-0.564,1,0,2.079441542,8,6.210600077,591,16530,498
5/30/2020,AL,4903185,-0.226,-0.453,-0.0256,-0.121,0.0039,-0.0256,0.0233,0.0414,-0.0303,-0.553,1,0,2.944438979,19,6.216606101,610,17031,501
5/31/2020,AL,4903185,-0.192,-0.463,-0.00143,-0.105,0.0408,-0.00902,0.0607,0.115,-0.0164,-0.534,1,0,2.079441542,8,5.793013608,618,17359,328
6/1/2020,AL,4903185,-0.19,-0.394,0.0327,-0.0998,0.092,0.0209,0.103,0.196,-0.0276,-0.517,1,0,2.48490665,12,6.385194399,630,17952,593
6/2/2020,AL,4903185,-0.194,-0.353,0.0361,-0.0907,0.101,0.0184,0.106,0.182,-0.022,-0.523,1,0,2.772588722,16,6.366470448,646,18534,582
6/3/2020,AL,4903185,-0.206,-0.37,0.0164,-0.133,0.0902,-0.00143,0.13,0.176,-0.101,-0.509,1,0,1.945910149,7,5.468060141,653,18771,237
6/4/2020,AL,4903185,-0.202,-0.386,0.00179,-0.138,0.0722,-0.0169,0.106,0.166,-0.113,-0.508,1,0,0,0,4.382026635,653,18851,80
6/5/2020,AL,4903185,-0.205,-0.404,-0.00303,-0.16,0.0701,-0.019,0.11,0.162,-0.103,-0.514,1,0,0,0,5.398162702,653,19072,221
6/6/2020,AL,4903185,-0.223,-0.408,-0.00354,-0.145,0.0617,-0.0183,0.127,0.17,-0.116,-0.499,1,0,3.135494216,23,5.752572639,676,19387,315
6/7/2020,AL,4903185,-0.249,-0.389,-0.0164,-0.15,0.0387,-0.0257,0.125,0.123,-0.119,-0.506,1,0,2.564949357,13,6.486160789,689,20043,656
6/8/2020,AL,4903185,-0.243,-0.434,-0.0409,-0.164,0.0031,-0.0451,0.118,0.065,-0.0969,-0.511,1,0,1.098612289,3,6.124683391,692,20500,457
6/9/2020,AL,4903185,-0.235,-0.446,-0.0423,-0.175,-0.000235,-0.0421,0.141,0.0888,-0.1,-0.499,1,0,3.258096538,26,6.052089169,718,20925,425
6/10/2020,AL,4903185,-0.223,-0.401,-0.0187,-0.142,0.0201,-0.0187,0.132,0.0997,-0.0555,-0.489,1,0,2.397895273,11,6.208590026,729,21422,497
6/11/2020,AL,4903185,-0.213,-0.373,-0.00923,-0.152,0.0411,-0.0123,0.133,0.106,-0.0761,-0.488,1,0,2.708050201,15,6.340359304,744,21989,567
6/12/2020,AL,4903185,-0.21,-0.375,-0.00561,-0.121,0.0418,-0.014,0.106,0.108,-0.105,-0.461,1,0,2.397895273,11,6.752270376,755,22845,856
6/13/2020,AL,4903185,-0.206,-0.384,-0.0116,-0.128,0.0317,-0.0165,0.098,0.0908,-0.102,-0.47,1,0,2.63905733,14,6.762729507,769,23710,865
6/14/2020,AL,4903185,-0.194,-0.394,-0.0214,-0.128,0.0149,-0.0237,0.0959,0.0753,-0.113,-0.463,1,0,1.386294361,4,6.792344427,773,24601,891
6/15/2020,AL,4903185,-0.196,-0.38,-0.0277,-0.115,0.00875,-0.0356,0.0614,0.0567,-0.113,-0.463,1,0,0,0,6.921658184,773,25615,1014
6/16/2020,AL,4903185,-0.207,-0.368,-0.0182,-0.102,0.00994,-0.0201,0.0564,0.0548,-0.112,-0.453,1,0,0,1,6.487684018,774,26272,657
6/17/2020,AL,4903185,-0.208,-0.381,-0.0156,-0.106,0.00972,-0.0135,0.0542,0.0602,-0.122,-0.45,1,0,2.397895273,11,6.461468176,785,26912,640
6/18/2020,AL,4903185,-0.203,-0.392,-0.00847,-0.0809,0.0137,-0.00912,0.043,0.0711,-0.117,-0.418,1,0,1.609437912,5,5.991464547,790,27312,400
6/19/2020,AL,4903185,-0.199,-0.354,-0.00449,-0.0781,0.0194,-0.00629,0.0725,0.0778,-0.105,-0.42,1,0,2.995732274,20,6.795705775,810,28206,894
6/20/2020,AL,4903185,-0.194,-0.346,0.00329,-0.0844,0.037,-0.00246,0.0818,0.105,-0.122,-0.412,1,0,2.48490665,12,6.679599186,822,29002,796
6/21/2020,AL,4903185,-0.191,-0.352,0.00866,-0.0815,0.0438,0.0024,0.0709,0.0989,-0.131,-0.41,1,0,2.772588722,16,6.304448802,838,29549,547
6/22/2020,AL,4903185,-0.19,-0.375,0.0157,-0.0857,0.0481,0.0149,0.0911,0.123,-0.158,-0.402,1,0,0,1,6.156978986,839,30021,472
6/23/2020,AL,4903185,-0.191,-0.391,0.00292,-0.089,0.0434,-0.00713,0.0699,0.112,-0.144,-0.402,1,0,0.693147181,2,6.070737728,841,30454,433
6/24/2020,AL,4903185,-0.215,-0.43,-0.00995,-0.0829,0.0262,-0.0216,0.0884,0.104,-0.17,-0.403,1,0,3.135494216,23,6.466144724,864,31097,643
6/25/2020,AL,4903185,-0.235,-0.456,-0.051,-0.12,-0.0225,-0.057,0.0642,0.0452,-0.196,-0.446,1,0,3.295836866,27,6.874198495,891,32064,967
6/26/2020,AL,4903185,-0.25,-0.489,-0.0639,-0.14,-0.0443,-0.0612,0.0502,0.0264,-0.208,-0.446,1,0,1.609437912,5,7.04053639,896,33206,1142
6/27/2020,AL,4903185,-0.26,-0.451,-0.0778,-0.152,-0.0597,-0.0742,0.054,0.00146,-0.206,-0.456,1,0,2.397895273,11,6.884486652,907,34183,977
6/28/2020,AL,4903185,-0.26,-0.435,-0.0869,-0.165,-0.0678,-0.0827,0.0619,0.00615,-0.217,-0.463,1,0,2.48490665,12,6.802394763,919,35083,900
6/29/2020,AL,4903185,-0.262,-0.401,-0.0931,-0.164,-0.0762,-0.0893,0.0698,0.00597,-0.191,-0.473,1,0,0,0,5.880532986,919,35441,358
6/30/2020,AL,4903185,-0.257,-0.395,-0.0838,-0.162,-0.0628,-0.0815,0.0808,0.0207,-0.195,-0.481,1,0,2.302585093,10,7.458186157,929,37175,1734
7/1/2020,AL,4903185,-0.236,-0.378,-0.0777,-0.161,-0.0566,-0.0736,0.0516,0.0173,-0.172,-0.476,1,0,3.044522438,21,6.768493212,950,38045,870
1/24/2020,AR,3017804,0.0251,-0.0511,-0.00715,-0.00627,-0.00206,-0.01,0.00844,-0.0282,0.0072,0.00273,5,0,0,0,0,0,0,
1/25/2020,AR,3017804,0.0311,-0.0161,0.00586,0.0233,0.0102,0.00242,0.0241,-0.005,0.0126,0.019,5,0,0,0,0,0,0,
1/26/2020,AR,3017804,-0.0072,0.0829,-0.0098,0.0384,-0.00678,-0.0143,-0.0162,-0.00312,0.00892,0.00997,5,0,0,0,0,0,0,
1/27/2020,AR,3017804,-0.0148,0.111,-0.0142,0.0513,-0.0192,-0.0151,-0.0157,-0.0254,0.0814,-0.0292,5,0,0,0,0,0,0,
1/28/2020,AR,3017804,-0.0127,0.0281,-0.021,0.0304,-0.0225,-0.0231,0.0109,-0.0274,0.0724,-0.0421,5,0,0,0,0,0,0,
1/29/2020,AR,3017804,0.00181,0.0625,-0.000909,0.0682,-0.00698,-0.00163,0.0404,-0.00957,0.0865,-0.0236,5,0,0,0,0,0,0,
1/30/2020,AR,3017804,-0.00362,0.0516,0.0254,0.0102,0.0236,0.0275,0.0739,0.0351,0.133,-0.0316,5,0,0,0,0,0,0,
1/31/2020,AR,3017804,-0.00379,0.106,0.0522,0.0457,0.066,0.0452,0.091,0.066,0.0636,0.00253,5,0,0,0,0,0,0,
2/1/2020,AR,3017804,0.000921,0.0769,0.0361,0.163,0.0385,0.0272,0.0817,0.0537,0.0483,-0.0441,5,0,0,0,0,0,0,
2/2/2020,AR,3017804,0.0091,-0.0648,0.0189,0.122,0.0193,0.0124,0.0261,0.0276,0.0688,-0.0527,5,0,0,0,0,0,0,
2/3/2020,AR,3017804,0.0188,-0.0852,0.0275,0.0918,0.0421,0.0154,0.0206,0.0185,0.0232,-0.0538,5,0,0,0,0,0,0,
2/4/2020,AR,3017804,0.00588,-0.103,0.0161,0.138,0.0288,0.00184,0.0139,0.021,-0.026,-0.0531,5,0,0,0,0,0,0,
2/5/2020,AR,3017804,-0.00577,-0.0411,-0.00644,0.067,-0.00704,-0.0106,-0.0242,0.00129,-0.0274,-0.0666,5,0,0,0,0,0,0,
